suite,experiment,primitive,threads,cs_cycles,trial,ops_per_sec,mean_latency_ns,p50_ns,p95_ns,p99_ns,stddev_ns,cv_percent,throughput_ops,false_sharing_factor,fairness_gini,cpu_migrations,ctx_switches,notes
false_sharing,false_sharing,padded,2,0,8,1454735894,0,0,0,0,0,0,0,1.92,0,-1,-1,placement=none;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,2,0,9,744805216,0,0,0,0,0,0,0,1.95,0,-1,-1,placement=none;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,2,0,9,1456073552,0,0,0,0,0,0,0,1.95,0,-1,-1,placement=none;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,2,0,10,738457664,0,0,0,0,0,0,0,1.96,0,-1,-1,placement=none;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,2,0,10,1450801780,0,0,0,0,0,0,0,1.96,0,-1,-1,placement=none;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,2,0,1,582456450,0,0,0,0,0,0,0,2.12,0,-1,-1,placement=compact;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,2,0,1,1237293720,0,0,0,0,0,0,0,2.12,0,-1,-1,placement=compact;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,2,0,2,617377580,0,0,0,0,0,0,0,2,0,-1,-1,placement=compact;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,2,0,2,1237369012,0,0,0,0,0,0,0,2,0,-1,-1,placement=compact;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,2,0,3,660246596,0,0,0,0,0,0,0,1.87,0,-1,-1,placement=compact;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,2,0,3,1237335576,0,0,0,0,0,0,0,1.87,0,-1,-1,placement=compact;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,2,0,4,677564374,0,0,0,0,0,0,0,1.83,0,-1,-1,placement=compact;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,2,0,4,1237493974,0,0,0,0,0,0,0,1.83,0,-1,-1,placement=compact;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,2,0,5,593830294,0,0,0,0,0,0,0,2.08,0,-1,-1,placement=compact;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,2,0,5,1237777148,0,0,0,0,0,0,0,2.08,0,-1,-1,placement=compact;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,2,0,6,675638950,0,0,0,0,0,0,0,1.83,0,-1,-1,placement=compact;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,2,0,6,1237835270,0,0,0,0,0,0,0,1.83,0,-1,-1,placement=compact;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,2,0,7,638899518,0,0,0,0,0,0,0,1.94,0,-1,-1,placement=compact;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,2,0,7,1237934572,0,0,0,0,0,0,0,1.94,0,-1,-1,placement=compact;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,2,0,8,622874478,0,0,0,0,0,0,0,1.99,0,-1,-1,placement=compact;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
